gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargeRatio,TotalServices,MonthlyToTenureRatio,Senior_With_Partner,Cluster
Female,,No,No,13,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,75.0,999.45,1,1-2yr,0.07504127269998499,0.0,5.357142857142857,0,1
Male,,Yes,Yes,19,,No,Fiber optic,,,,,,,One year,No,Bank transfer (automatic),100.0,1888.65,1,1-2yr,0.052947872819209485,0.0,5.0,0,1
Female,,No,No,41,,Yes,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),98.05,3990.6,0,3-4yr,0.024570240064150754,0.0,2.3345238095238097,0,0
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,71.15,71.15,1,0-1yr,1.0,0.0,35.575,0,1
Female,,No,No,24,,No phone service,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),54.15,1240.25,1,1-2yr,0.04366055230800242,0.0,2.166,0,1
Female,,Yes,No,40,,Yes,DSL,,,,,,,One year,No,Bank transfer (automatic),63.9,2635.0,0,3-4yr,0.024250474383301707,0.0,1.5585365853658537,0,1
Female,,Yes,Yes,3,,Yes,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),69.15,235.0,0,0-1yr,0.2942553191489362,0.0,17.2875,0,1
Female,,No,No,37,,Yes,DSL,,,,,,,One year,No,Bank transfer (automatic),64.65,2347.85,0,3-4yr,0.02753583065357668,0.0,1.7013157894736843,0,1
Female,,Yes,Yes,67,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),108.75,7156.2,1,5-6yr,0.01519661272742517,0.0,1.599264705882353,0,0
Female,,Yes,Yes,32,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,98.85,3089.6,0,2-3yr,0.031994432936302435,0.0,2.995454545454545,0,0
Female,,Yes,No,6,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,49.15,270.8,1,0-1yr,0.18149926144756276,0.0,7.021428571428571,0,1
Female,,Yes,Yes,32,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,89.6,2901.8,0,2-3yr,0.03087738644978978,0.0,2.715151515151515,0,0
Female,,No,No,59,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,83.25,4949.1,0,4-5yr,0.016821240225495544,0.0,1.3875,0,0
Female,,Yes,No,30,,No,DSL,,,,,,,One year,No,Bank transfer (automatic),70.25,2198.9,0,2-3yr,0.03194779207785711,0.0,2.2661290322580645,0,1
Male,,No,Yes,20,,No,No,,,,,,,Month-to-month,Yes,Electronic check,19.4,374.5,1,1-2yr,0.05180240320427236,0.0,0.9238095238095237,0,1
Female,,Yes,Yes,27,,Yes,No,,,,,,,Two year,No,Electronic check,24.5,761.95,0,2-3yr,0.03215434083601286,0.0,0.875,0,1
Female,,No,No,20,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,79.15,1520.9,1,1-2yr,0.05204155434282333,0.0,3.7690476190476194,0,1
Male,,No,Yes,9,,No,No,,,,,,,One year,No,Mailed check,20.1,190.25,0,0-1yr,0.10565045992115638,0.0,2.0100000000000002,0,1
Female,,Yes,Yes,68,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),73.0,5163.0,0,5-6yr,0.014139066434243657,0.0,1.0579710144927537,0,0
Female,,Yes,Yes,69,,Yes,DSL,,,,,,,Two year,No,Credit card (automatic),61.4,4059.85,0,5-6yr,0.015123711467172432,0.0,0.8771428571428571,0,0
Male,,No,No,26,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,84.3,2281.6,0,2-3yr,0.036947755960729314,0.0,3.1222222222222222,0,1
Male,,Yes,Yes,69,,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.9,1356.7,0,5-6yr,0.0146679442765534,0.0,0.28428571428571425,0,1
Male,,No,No,11,,No,No,,,,,,,Two year,No,Mailed check,20.4,231.45,0,0-1yr,0.0881399870382372,0.0,1.7,0,1
Male,,No,No,1,,Yes,DSL,,,,,,,Month-to-month,No,Mailed check,50.75,50.75,0,0-1yr,1.0,0.0,25.375,0,1
Male,,Yes,Yes,10,,No,No,,,,,,,One year,No,Mailed check,20.45,242.4,0,0-1yr,0.08436468646864687,0.0,1.8590909090909091,0,1
Female,,Yes,Yes,55,,Yes,DSL,,,,,,,One year,Yes,Bank transfer (automatic),75.75,4264.25,0,4-5yr,0.017763967872427743,0.0,1.3526785714285714,0,0
Male,,No,No,44,,No,DSL,,,,,,,One year,No,Electronic check,65.4,2774.55,0,3-4yr,0.02357138995512786,0.0,1.4533333333333334,0,1
Male,,Yes,No,46,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.4,3605.2,1,3-4yr,0.02230112060357262,0.0,1.7106382978723405,0,0
Male,,Yes,Yes,69,,No,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),59.75,4069.9,0,5-6yr,0.01468095039190152,0.0,0.8535714285714285,0,0
Male,,No,No,11,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,78.5,874.2,0,0-1yr,0.08979638526652939,0.0,6.541666666666667,0,1
Female,,Yes,No,11,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,102.0,1145.35,1,0-1yr,0.08905574715152574,0.0,8.5,0,1
Male,,No,No,29,,No,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,0,2-3yr,0.03697967817481303,0.0,1.6316666666666668,0,1
Female,,Yes,No,57,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,99.65,5497.05,0,4-5yr,0.018127904967209684,0.0,1.7181034482758621,0,0
Male,,No,No,28,,No,No,,,,,,,One year,No,Credit card (automatic),18.25,534.7,0,2-3yr,0.034131288573031604,0.0,0.6293103448275862,0,1
Female,,No,No,42,,No,DSL,,,,,,,Month-to-month,No,Credit card (automatic),54.55,2455.05,0,3-4yr,0.022219506731023804,0.0,1.2686046511627906,0,1
Female,,No,No,2,,No,No,,,,,,,Month-to-month,No,Mailed check,20.65,38.7,1,0-1yr,0.5335917312661498,0.0,6.883333333333333,0,1
Male,,No,Yes,23,,No phone service,DSL,,,,,,,One year,No,Bank transfer (automatic),40.65,947.4,0,1-2yr,0.04290690310322989,0.0,1.6937499999999999,0,1
Female,,Yes,Yes,18,,No,No,,,,,,,Month-to-month,No,Mailed check,20.45,357.0,0,1-2yr,0.057282913165266104,0.0,1.0763157894736841,0,1
Male,,Yes,Yes,62,,Yes,No,,,,,,,One year,No,Bank transfer (automatic),24.8,1476.25,0,5-6yr,0.01679932260795936,0.0,0.39365079365079364,0,1
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,70.8,70.8,1,0-1yr,1.0,0.0,35.4,0,1
Male,,No,No,16,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,1,1-2yr,0.0614731464862626,0.0,5.238235294117647,0,1
Female,,No,No,3,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,96.6,291.9,1,0-1yr,0.33093525179856115,0.0,24.15,0,1
Male,,No,No,67,,Yes,DSL,,,,,,,One year,Yes,Bank transfer (automatic),88.8,5903.15,0,5-6yr,0.01504281612359503,0.0,1.3058823529411765,0,0
Male,,No,No,62,,No,No,,,,,,,Two year,Yes,Credit card (automatic),20.05,1201.65,0,5-6yr,0.01668539092081721,0.0,0.3182539682539683,0,1
Female,,Yes,No,57,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,1,4-5yr,0.01764800256698219,0.0,1.8017241379310345,0,0
Male,,No,No,2,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.8,146.65,0,0-1yr,0.475963177633822,0.0,23.266666666666666,0,1
Female,,Yes,Yes,23,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),77.15,1759.4,0,1-2yr,0.043850176196430606,0.0,3.2145833333333336,0,1
Female,,No,Yes,25,,No phone service,DSL,,,,,,,Two year,No,Bank transfer (automatic),35.05,844.45,0,2-3yr,0.04150630587956658,0.0,1.348076923076923,0,1
Female,,No,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),108.1,7774.05,0,5-6yr,0.013905236009544573,0.0,1.4808219178082191,0,0
Female,,Yes,No,2,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,84.05,134.05,0,0-1yr,0.6270048489369637,0.0,28.016666666666666,0,1
Female,,No,No,8,,No,No,,,,,,,One year,Yes,Bank transfer (automatic),20.2,140.95,0,0-1yr,0.1433132316424264,0.0,2.2444444444444445,0,1
Female,,No,No,5,,Yes,DSL,,,,,,,Month-to-month,Yes,Mailed check,50.6,249.95,1,0-1yr,0.20244048809761953,0.0,8.433333333333334,0,1
Male,,No,No,35,,No phone service,DSL,,,,,,,Month-to-month,No,Electronic check,49.2,1701.65,0,2-3yr,0.028913113742544003,0.0,1.3666666666666667,0,1
Male,,No,No,24,,Yes,No,,,,,,,One year,No,Electronic check,24.6,592.65,0,1-2yr,0.04150847886610985,0.0,0.9840000000000001,0,1
Female,,Yes,Yes,2,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,71.65,135.75,0,0-1yr,0.5278084714548803,0.0,23.883333333333336,0,1
Male,,Yes,Yes,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),104.9,7732.65,0,5-6yr,0.013565853879329856,0.0,1.4369863013698632,0,0
Female,,No,No,41,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,106.5,4282.4,0,3-4yr,0.024869232206239492,0.0,2.5357142857142856,0,0
Male,,No,Yes,4,,No,DSL,,,,,,,Month-to-month,No,Electronic check,49.35,219.65,1,0-1yr,0.22467562030503074,0.0,9.870000000000001,0,1
Male,,No,No,26,,No,Fiber optic,,,,,,,One year,No,Bank transfer (automatic),75.5,2018.1,0,2-3yr,0.037411426589366234,0.0,2.7962962962962963,0,1
Male,,No,No,7,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,94.25,669.0,1,0-1yr,0.14088191330343797,0.0,11.78125,0,1
Female,,Yes,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,68.95,68.95,1,0-1yr,1.0,0.0,34.475,0,1
Female,,Yes,Yes,4,,Yes,DSL,,,,,,,Month-to-month,Yes,Mailed check,58.5,224.85,0,0-1yr,0.2601734489659773,0.0,11.7,0,1
Male,,No,No,48,,No,DSL,,,,,,,Two year,No,Credit card (automatic),78.9,3771.5,0,3-4yr,0.02092005833222856,0.0,1.6102040816326533,0,0
Male,,No,No,2,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,93.85,196.75,1,0-1yr,0.47700127064803044,0.0,31.28333333333333,0,1
Female,,Yes,No,12,,No,DSL,,,,,,,One year,Yes,Electronic check,79.2,943.85,0,0-1yr,0.0839116385018806,0.0,6.092307692307693,0,1
Male,,Yes,No,60,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,0,4-5yr,0.016651832918749096,0.0,1.7942622950819673,0,0
Male,,No,No,55,,No,DSL,,,,,,,Two year,Yes,Electronic check,59.2,3175.85,0,4-5yr,0.018640678873372483,0.0,1.0571428571428572,0,0
Male,,No,No,1,,No phone service,DSL,,,,,,,Month-to-month,No,Mailed check,29.15,29.15,0,0-1yr,1.0,0.0,14.575,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.05,20.05,0,0-1yr,1.0,0.0,10.025,0,1
Male,,No,No,4,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,76.05,318.9,1,0-1yr,0.23847601128880527,0.0,15.209999999999999,0,1
Male,,No,No,1,,No phone service,DSL,,,,,,,Month-to-month,Yes,Mailed check,24.45,24.45,1,0-1yr,1.0,0.0,12.225,0,1
Female,,No,No,42,,No,DSL,,,,,,,Two year,No,Credit card (automatic),66.5,2762.75,0,3-4yr,0.02407021988960275,0.0,1.5465116279069768,0,1
Female,,No,No,1,,No,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),49.55,49.55,0,0-1yr,1.0,0.0,24.775,0,1
Male,,No,No,7,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),89.35,631.85,1,0-1yr,0.14141014481285114,0.0,11.16875,0,1
Male,,No,No,3,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),73.6,232.5,0,0-1yr,0.3165591397849462,0.0,18.4,0,1
Female,,Yes,No,72,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),82.65,5919.35,0,5-6yr,0.013962681713363798,0.0,1.132191780821918,0,0
Male,,No,No,15,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,49.0,749.25,0,1-2yr,0.06539873206539873,0.0,3.0625,0,1
Male,,Yes,No,4,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.35,307.4,1,0-1yr,0.2613858165256994,0.0,16.07,0,1
Female,,No,No,11,,Yes,No,,,,,,,One year,No,Electronic check,25.2,245.15,0,0-1yr,0.10279420762798286,0.0,2.1,0,1
Female,,No,No,5,,Yes,No,,,,,,,Month-to-month,No,Mailed check,25.45,134.75,0,0-1yr,0.18886827458256028,0.0,4.241666666666666,0,1
Female,,No,No,1,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,55.8,55.8,1,0-1yr,1.0,0.0,27.9,0,1
Male,,Yes,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),110.9,8240.85,0,5-6yr,0.013457349666599927,0.0,1.5191780821917809,0,0
Female,,Yes,No,55,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,0,4-5yr,0.018223795237202328,0.0,1.3883928571428572,0,0
Female,,Yes,Yes,40,,Yes,No,,,,,,,Month-to-month,Yes,Electronic check,26.2,1077.5,0,3-4yr,0.02431554524361949,0.0,0.6390243902439025,0,1
Female,,Yes,No,57,,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.9,1115.6,0,4-5yr,0.017837934743635712,0.0,0.34310344827586203,0,1
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,79.05,79.05,1,0-1yr,1.0,0.0,39.525,0,1
Male,,Yes,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.0,95.0,1,0-1yr,1.0,0.0,47.5,0,1
Female,,No,No,1,,No phone service,DSL,,,,,,,Month-to-month,No,Mailed check,25.2,25.2,1,0-1yr,1.0,0.0,12.6,0,1
Male,,Yes,Yes,52,,Yes,DSL,,,,,,,One year,Yes,Electronic check,80.85,4079.55,0,4-5yr,0.019818362319373457,0.0,1.5254716981132075,0,0
Male,,No,No,41,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,98.4,4187.75,1,3-4yr,0.02349710465046863,0.0,2.342857142857143,0,0
Male,,Yes,No,43,,No,DSL,,,,,,,One year,Yes,Mailed check,56.35,2391.15,0,3-4yr,0.023566066537021934,0.0,1.2806818181818183,0,1
Female,,Yes,Yes,47,,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.3,890.5,0,3-4yr,0.02167321729365525,0.0,0.40208333333333335,0,1
Male,,No,No,3,,Yes,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),50.4,137.25,0,0-1yr,0.36721311475409835,0.0,12.6,0,1
Male,,Yes,Yes,66,,Yes,DSL,,,,,,,Two year,No,Credit card (automatic),79.4,5154.6,1,5-6yr,0.01540371706824972,0.0,1.1850746268656718,0,0
Male,,Yes,Yes,55,,No,DSL,,,,,,,Two year,Yes,Credit card (automatic),55.25,3119.9,0,4-5yr,0.01770890092631174,0.0,0.9866071428571429,0,0
Male,,No,No,29,,No,No,,,,,,,One year,No,Mailed check,19.1,529.5,0,2-3yr,0.036071765816808314,0.0,0.6366666666666667,0,1
Female,,No,Yes,12,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,84.05,966.55,0,0-1yr,0.08695877088614143,0.0,6.4653846153846155,0,1
Female,,Yes,No,66,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,105.2,6936.85,0,5-6yr,0.015165384864888241,0.0,1.5701492537313433,0,0
Male,,No,No,35,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,101.4,3496.3,1,2-3yr,0.029002087921517032,0.0,2.816666666666667,0,0
Male,,Yes,No,10,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.8,914.3,1,0-1yr,0.09821721535601007,0.0,8.163636363636364,0,1
Male,,Yes,Yes,27,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,0,2-3yr,0.03926905132192846,0.0,2.705357142857143,0,1
Female,,No,No,58,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.3,5817.7,0,4-5yr,0.016381044055210823,0.0,1.6152542372881356,0,0
Male,,Yes,No,54,,No,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),109.75,6110.2,1,4-5yr,0.01796176884553697,0.0,1.9954545454545454,0,0
Male,,No,No,9,,No,No,,,,,,,Month-to-month,No,Mailed check,19.85,178.8,0,0-1yr,0.11101789709172259,0.0,1.985,0,1
Male,,No,No,2,,No,No,,,,,,,One year,No,Credit card (automatic),19.3,28.3,1,0-1yr,0.6819787985865724,0.0,6.433333333333334,0,1
Male,,No,No,6,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.1,435.0,0,0-1yr,0.15885057471264366,0.0,9.87142857142857,0,1
Female,,No,No,26,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,91.25,2351.8,1,2-3yr,0.038800068032996,0.0,3.3796296296296298,0,1
Female,,No,No,9,,No,No,,,,,,,Month-to-month,No,Mailed check,20.25,186.15,0,0-1yr,0.1087832393231265,0.0,2.025,0,1
Male,,Yes,No,8,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,54.75,445.85,0,0-1yr,0.12279914769541325,0.0,6.083333333333333,0,1
Male,,No,No,12,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,81.45,912.0,0,0-1yr,0.0893092105263158,0.0,6.265384615384615,0,1
Female,,No,No,15,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,49.1,679.55,1,1-2yr,0.07225369729968362,0.0,3.06875,0,1
Male,,Yes,No,43,,Yes,DSL,,,,,,,One year,Yes,Electronic check,80.2,3581.6,0,3-4yr,0.022392226937681486,0.0,1.8227272727272728,0,0
Male,,No,No,42,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,100.3,4222.95,0,3-4yr,0.023751169206360483,0.0,2.332558139534884,0,0
Female,,No,No,31,,Yes,DSL,,,,,,,Month-to-month,No,Credit card (automatic),65.25,1994.3,1,2-3yr,0.03271824700396129,0.0,2.0390625,0,1
Female,,No,Yes,66,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),90.95,5930.05,0,5-6yr,0.015337138809959443,0.0,1.3574626865671642,0,0
Female,,No,No,18,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,85.45,1505.85,1,1-2yr,0.056745359763588674,0.0,4.497368421052632,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.0,20.0,0,0-1yr,1.0,0.0,10.0,0,1
Male,,Yes,No,61,,Yes,Fiber optic,,,,,,,Two year,Yes,Electronic check,94.1,5638.3,1,5-6yr,0.01668942766436692,0.0,1.5177419354838708,0,0
Male,,No,No,10,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,79.85,797.25,0,0-1yr,0.10015678896205707,0.0,7.259090909090909,0,1
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,71.65,71.65,1,0-1yr,1.0,0.0,35.825,0,1
Female,,No,No,18,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,73.55,1359.45,0,1-2yr,0.05410276214645628,0.0,3.871052631578947,0,1
Male,,Yes,No,24,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,104.65,2542.45,1,1-2yr,0.041161084780428334,0.0,4.186,0,0
Female,,Yes,Yes,3,,No,No,,,,,,,Month-to-month,No,Mailed check,19.3,54.7,0,0-1yr,0.35283363802559414,0.0,4.825,0,1
Male,,No,No,50,,No,No,,,,,,,One year,No,Credit card (automatic),20.15,989.05,0,4-5yr,0.02037308528385825,0.0,0.39509803921568626,0,1
Male,,Yes,Yes,1,,No,DSL,,,,,,,Month-to-month,No,Electronic check,44.55,44.55,0,0-1yr,1.0,0.0,22.275,0,1
Male,,No,No,2,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,54.45,87.3,0,0-1yr,0.6237113402061856,0.0,18.150000000000002,0,1
Male,,No,No,17,,No,No,,,,,,,One year,Yes,Bank transfer (automatic),19.65,351.55,0,1-2yr,0.055895320722514574,0.0,1.0916666666666666,0,1
Male,,Yes,Yes,69,,Yes,Fiber optic,,,,,,,Two year,Yes,Electronic check,105.0,7297.75,0,5-6yr,0.014387996300229524,0.0,1.5,0,0
Male,,Yes,No,72,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),88.7,6301.7,0,5-6yr,0.01407556691051621,0.0,1.215068493150685,0,0
Female,,No,No,3,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.25,210.3,1,0-1yr,0.35306704707560627,0.0,18.5625,0,1
Male,,Yes,Yes,50,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),75.15,3822.45,0,4-5yr,0.01966016560059648,0.0,1.473529411764706,0,0
Female,,No,No,53,,No,No,,,,,,,Two year,No,Mailed check,20.25,1048.45,0,4-5yr,0.019314225761838905,0.0,0.375,0,1
Female,,Yes,No,58,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),109.1,6393.65,0,4-5yr,0.017063805494514087,0.0,1.8491525423728812,0,0
Male,,No,No,46,,No phone service,DSL,,,,,,,One year,Yes,Bank transfer (automatic),30.75,1489.3,0,3-4yr,0.02064728395890687,0.0,0.6542553191489362,0,1
Male,,Yes,No,72,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,0,5-6yr,0.014004837809340694,0.0,1.5465753424657536,0,0
Female,,No,No,1,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.2,74.2,1,0-1yr,1.0,0.0,37.1,0,1
Female,,Yes,Yes,6,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,94.05,518.75,0,0-1yr,0.1813012048192771,0.0,13.435714285714285,0,1
Male,,Yes,No,72,,Yes,DSL,,,,,,,Two year,No,Bank transfer (automatic),78.85,5763.15,0,5-6yr,0.013681753901945985,0.0,1.08013698630137,0,0
Male,,No,No,4,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,55.3,238.5,0,0-1yr,0.23186582809224318,0.0,11.059999999999999,0,1
Female,,Yes,Yes,52,,No,No,,,,,,,Two year,No,Mailed check,19.35,1031.7,0,4-5yr,0.018755452166327423,0.0,0.36509433962264154,0,1
Male,,Yes,Yes,0,,Yes,No,,,,,,,Two year,No,Mailed check,25.35,1397.475,0,,0.018139859389255625,0.0,25.35,0,1
Female,,No,No,2,,No,No,,,,,,,One year,No,Mailed check,20.45,34.8,0,0-1yr,0.5876436781609196,0.0,6.816666666666666,0,1
Female,,Yes,No,65,,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.35,1319.95,0,5-6yr,0.014659646198719649,0.0,0.2931818181818182,0,1
Male,,Yes,No,43,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,101.0,4388.4,1,3-4yr,0.02301522194877404,0.0,2.2954545454545454,0,0
Male,,Yes,No,4,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,100.2,420.2,1,0-1yr,0.2384578772013327,0.0,20.04,0,1
Male,,Yes,No,25,,Yes,Fiber optic,,,,,,,One year,Yes,Electronic check,89.05,2177.45,1,2-3yr,0.04089646145720912,0.0,3.425,0,1
Female,,Yes,No,51,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),78.65,3950.85,0,4-5yr,0.019907108596884215,0.0,1.5125000000000002,0,0
Male,,No,No,12,,Yes,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),74.75,827.05,0,0-1yr,0.09038147633153981,0.0,5.75,0,1
Female,,Yes,Yes,57,,No,DSL,,,,,,,One year,Yes,Bank transfer (automatic),70.1,3913.3,1,4-5yr,0.01791327013006925,0.0,1.2086206896551723,0,0
Female,,Yes,Yes,24,,No,No,,,,,,,One year,No,Mailed check,19.9,533.5,0,1-2yr,0.037300843486410495,0.0,0.7959999999999999,0,1
Female,,Yes,No,64,,Yes,DSL,,,,,,,One year,No,Bank transfer (automatic),58.35,3756.45,0,5-6yr,0.0155332827536637,0.0,0.8976923076923077,0,0
Female,,No,No,4,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,105.65,443.9,1,0-1yr,0.238004054967335,0.0,21.130000000000003,0,1
Female,,No,No,26,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,0,2-3yr,0.03865458951133676,0.0,3.7222222222222223,0,0
Female,,Yes,Yes,15,,No,No,,,,,,,Month-to-month,No,Mailed check,20.05,284.3,0,1-2yr,0.07052409426661976,0.0,1.253125,0,1
Male,,Yes,No,64,,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.65,1740.8,0,5-6yr,0.014734604779411764,0.0,0.3946153846153846,0,1
Male,,Yes,No,36,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,96.5,3436.1,1,2-3yr,0.028084165187276272,0.0,2.608108108108108,0,0
Female,,Yes,No,27,,Yes,Fiber optic,,,,,,,Month-to-month,No,Credit card (automatic),95.0,2462.55,0,2-3yr,0.038577896895494505,0.0,3.392857142857143,0,1
Male,,Yes,No,1,,No,Fiber optic,,,,,,,Month-to-month,No,Mailed check,70.85,70.85,1,0-1yr,1.0,0.0,35.425,0,1
Female,,No,No,35,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),85.95,3110.1,1,2-3yr,0.027635767338670784,0.0,2.3875,0,0
Male,,No,No,4,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,73.9,280.85,1,0-1yr,0.26312978458251735,0.0,14.780000000000001,0,1
Female,,Yes,Yes,8,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,45.45,411.75,0,0-1yr,0.11038251366120219,0.0,5.050000000000001,0,1
Male,,No,No,10,,No,No,,,,,,,Month-to-month,Yes,Credit card (automatic),20.0,198.6,0,0-1yr,0.10070493454179255,0.0,1.8181818181818181,0,1
Female,,No,No,2,,No,DSL,,,,,,,Month-to-month,No,Mailed check,49.2,103.7,0,0-1yr,0.47444551591128253,0.0,16.400000000000002,0,1
Female,,Yes,No,58,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),109.45,6144.55,1,4-5yr,0.017812533057750365,0.0,1.855084745762712,0,0
Male,,Yes,No,51,,No,DSL,,,,,,,Two year,Yes,Credit card (automatic),83.25,4089.45,0,4-5yr,0.020357260756336426,0.0,1.6009615384615385,0,0
Female,,Yes,Yes,46,,No,No,,,,,,,Two year,Yes,Mailed check,19.25,864.2,0,3-4yr,0.022274936357324693,0.0,0.4095744680851064,0,1
